,valid,date,time,hour,sky_coverage
10749,2024-06-10 14:51:00,2024-06-10,14:51:00,14,BKN
10750,2024-06-10 15:51:00,2024-06-10,15:51:00,15,SCT
10751,2024-06-10 16:51:00,2024-06-10,16:51:00,16,BKN
10752,2024-06-10 17:51:00,2024-06-10,17:51:00,17,BKN
10753,2024-06-10 18:51:00,2024-06-10,18:51:00,18,OVC
10754,2024-06-10 19:51:00,2024-06-10,19:51:00,19,BKN
10755,2024-06-10 20:51:00,2024-06-10,20:51:00,20,OVC
10756,2024-06-10 21:51:00,2024-06-10,21:51:00,21,SCT
10757,2024-06-10 22:51:00,2024-06-10,22:51:00,22,SCT
10758,2024-06-10 23:51:00,2024-06-10,23:51:00,23,SCT
10759,2024-06-11 00:51:00,2024-06-11,00:51:00,0,BKN
10760,2024-06-11 01:51:00,2024-06-11,01:51:00,1,FEW
10761,2024-06-11 02:51:00,2024-06-11,02:51:00,2,FEW
10762,2024-06-11 03:51:00,2024-06-11,03:51:00,3,FEW
10763,2024-06-11 04:51:00,2024-06-11,04:51:00,4,BKN
10764,2024-06-11 05:51:00,2024-06-11,05:51:00,5,CLR
10765,2024-06-11 06:51:00,2024-06-11,06:51:00,6,BKN
10766,2024-06-11 07:51:00,2024-06-11,07:51:00,7,FEW
10767,2024-06-11 08:51:00,2024-06-11,08:51:00,8,CLR
10768,2024-06-11 09:51:00,2024-06-11,09:51:00,9,CLR
10769,2024-06-11 10:51:00,2024-06-11,10:51:00,10,CLR
10770,2024-06-11 11:51:00,2024-06-11,11:51:00,11,CLR
10771,2024-06-11 12:51:00,2024-06-11,12:51:00,12,CLR
10772,2024-06-11 13:51:00,2024-06-11,13:51:00,13,SCT
10773,2024-06-11 14:51:00,2024-06-11,14:51:00,14,OVC
10774,2024-06-11 15:51:00,2024-06-11,15:51:00,15,BKN
10775,2024-06-11 16:51:00,2024-06-11,16:51:00,16,OVC
10776,2024-06-11 17:51:00,2024-06-11,17:51:00,17,OVC
10777,2024-06-11 18:51:00,2024-06-11,18:51:00,18,OVC
10778,2024-06-11 19:51:00,2024-06-11,19:51:00,19,OVC
10779,2024-06-11 20:51:00,2024-06-11,20:51:00,20,BKN
10780,2024-06-11 21:51:00,2024-06-11,21:51:00,21,OVC
10781,2024-06-11 22:51:00,2024-06-11,22:51:00,22,OVC
10782,2024-06-11 23:51:00,2024-06-11,23:51:00,23,OVC
10783,2024-06-12 00:51:00,2024-06-12,00:51:00,0,OVC
10784,2024-06-12 01:51:00,2024-06-12,01:51:00,1,OVC
10785,2024-06-12 02:51:00,2024-06-12,02:51:00,2,OVC
10786,2024-06-12 03:51:00,2024-06-12,03:51:00,3,OVC
10787,2024-06-12 04:51:00,2024-06-12,04:51:00,4,OVC
10788,2024-06-12 05:51:00,2024-06-12,05:51:00,5,OVC
10789,2024-06-12 06:51:00,2024-06-12,06:51:00,6,BKN
10790,2024-06-12 07:51:00,2024-06-12,07:51:00,7,OVC
10791,2024-06-12 08:51:00,2024-06-12,08:51:00,8,CLR
10792,2024-06-12 09:51:00,2024-06-12,09:51:00,9,CLR
10793,2024-06-12 10:51:00,2024-06-12,10:51:00,10,CLR
10794,2024-06-12 11:51:00,2024-06-12,11:51:00,11,CLR
10795,2024-06-12 12:51:00,2024-06-12,12:51:00,12,CLR
10796,2024-06-12 13:51:00,2024-06-12,13:51:00,13,CLR
10797,2024-06-12 14:51:00,2024-06-12,14:51:00,14,OVC
10798,2024-06-12 15:51:00,2024-06-12,15:51:00,15,BKN
10799,2024-06-12 16:51:00,2024-06-12,16:51:00,16,OVC
10800,2024-06-12 17:51:00,2024-06-12,17:51:00,17,BKN
10801,2024-06-12 18:51:00,2024-06-12,18:51:00,18,BKN
10802,2024-06-12 19:51:00,2024-06-12,19:51:00,19,OVC
10803,2024-06-12 20:51:00,2024-06-12,20:51:00,20,BKN
10804,2024-06-12 21:51:00,2024-06-12,21:51:00,21,BKN
10805,2024-06-12 22:51:00,2024-06-12,22:51:00,22,BKN
10806,2024-06-12 23:51:00,2024-06-12,23:51:00,23,CLR
10807,2024-06-13 00:51:00,2024-06-13,00:51:00,0,CLR
10808,2024-06-13 01:51:00,2024-06-13,01:51:00,1,CLR
10809,2024-06-13 02:51:00,2024-06-13,02:51:00,2,CLR
10810,2024-06-13 03:51:00,2024-06-13,03:51:00,3,CLR
10811,2024-06-13 04:51:00,2024-06-13,04:51:00,4,CLR
10812,2024-06-13 05:51:00,2024-06-13,05:51:00,5,CLR
10813,2024-06-13 06:51:00,2024-06-13,06:51:00,6,CLR
10814,2024-06-13 07:51:00,2024-06-13,07:51:00,7,CLR
10815,2024-06-13 08:51:00,2024-06-13,08:51:00,8,CLR
10816,2024-06-13 09:51:00,2024-06-13,09:51:00,9,CLR
10817,2024-06-13 10:51:00,2024-06-13,10:51:00,10,CLR
10818,2024-06-13 11:51:00,2024-06-13,11:51:00,11,CLR
10819,2024-06-13 12:51:00,2024-06-13,12:51:00,12,CLR
10820,2024-06-13 13:51:00,2024-06-13,13:51:00,13,CLR
10821,2024-06-13 14:51:00,2024-06-13,14:51:00,14,CLR
10822,2024-06-13 15:51:00,2024-06-13,15:51:00,15,CLR
10823,2024-06-13 16:51:00,2024-06-13,16:51:00,16,CLR
10824,2024-06-13 17:51:00,2024-06-13,17:51:00,17,CLR
10825,2024-06-13 18:51:00,2024-06-13,18:51:00,18,CLR
10826,2024-06-13 19:51:00,2024-06-13,19:51:00,19,CLR
10827,2024-06-13 20:51:00,2024-06-13,20:51:00,20,FEW
10828,2024-06-13 21:51:00,2024-06-13,21:51:00,21,CLR
10829,2024-06-13 22:51:00,2024-06-13,22:51:00,22,CLR
10830,2024-06-13 23:51:00,2024-06-13,23:51:00,23,CLR
10831,2024-06-14 00:51:00,2024-06-14,00:51:00,0,CLR
10832,2024-06-14 01:51:00,2024-06-14,01:51:00,1,CLR
10833,2024-06-14 02:51:00,2024-06-14,02:51:00,2,CLR
10834,2024-06-14 03:51:00,2024-06-14,03:51:00,3,CLR
10835,2024-06-14 04:51:00,2024-06-14,04:51:00,4,CLR
10836,2024-06-14 05:51:00,2024-06-14,05:51:00,5,CLR
10837,2024-06-14 06:51:00,2024-06-14,06:51:00,6,CLR
10838,2024-06-14 07:51:00,2024-06-14,07:51:00,7,CLR
10839,2024-06-14 08:51:00,2024-06-14,08:51:00,8,CLR
10840,2024-06-14 09:51:00,2024-06-14,09:51:00,9,CLR
10841,2024-06-14 10:51:00,2024-06-14,10:51:00,10,CLR
10842,2024-06-14 11:51:00,2024-06-14,11:51:00,11,CLR
10843,2024-06-14 12:51:00,2024-06-14,12:51:00,12,CLR
10844,2024-06-14 13:51:00,2024-06-14,13:51:00,13,CLR
10845,2024-06-14 14:51:00,2024-06-14,14:51:00,14,CLR
10846,2024-06-14 15:51:00,2024-06-14,15:51:00,15,CLR
10847,2024-06-14 16:51:00,2024-06-14,16:51:00,16,CLR
10848,2024-06-14 17:51:00,2024-06-14,17:51:00,17,CLR
10849,2024-06-14 18:51:00,2024-06-14,18:51:00,18,FEW
10850,2024-06-14 19:51:00,2024-06-14,19:51:00,19,FEW
10851,2024-06-14 20:51:00,2024-06-14,20:51:00,20,BKN
10852,2024-06-14 21:51:00,2024-06-14,21:51:00,21,BKN
10853,2024-06-14 22:51:00,2024-06-14,22:51:00,22,OVC
10854,2024-06-14 22:56:00,2024-06-14,22:56:00,22,OVC
10855,2024-06-14 23:02:00,2024-06-14,23:02:00,23,OVC
10856,2024-06-14 23:08:00,2024-06-14,23:08:00,23,OVC
10857,2024-06-14 23:13:00,2024-06-14,23:13:00,23,OVC
10858,2024-06-14 23:23:00,2024-06-14,23:23:00,23,OVC
10859,2024-06-14 23:51:00,2024-06-14,23:51:00,23,OVC
10860,2024-06-15 00:51:00,2024-06-15,00:51:00,0,OVC
10861,2024-06-15 01:51:00,2024-06-15,01:51:00,1,OVC
10862,2024-06-15 02:51:00,2024-06-15,02:51:00,2,OVC
10863,2024-06-15 03:51:00,2024-06-15,03:51:00,3,OVC
10864,2024-06-15 04:51:00,2024-06-15,04:51:00,4,CLR
10865,2024-06-15 05:51:00,2024-06-15,05:51:00,5,CLR
10866,2024-06-15 06:51:00,2024-06-15,06:51:00,6,CLR
10867,2024-06-15 07:51:00,2024-06-15,07:51:00,7,CLR
10868,2024-06-15 08:51:00,2024-06-15,08:51:00,8,FEW
10869,2024-06-15 09:51:00,2024-06-15,09:51:00,9,CLR
10870,2024-06-15 10:51:00,2024-06-15,10:51:00,10,CLR
10871,2024-06-15 11:51:00,2024-06-15,11:51:00,11,CLR
10872,2024-06-15 12:51:00,2024-06-15,12:51:00,12,CLR
10873,2024-06-15 13:51:00,2024-06-15,13:51:00,13,CLR
10874,2024-06-15 14:51:00,2024-06-15,14:51:00,14,CLR
10875,2024-06-15 15:51:00,2024-06-15,15:51:00,15,CLR
10876,2024-06-15 16:51:00,2024-06-15,16:51:00,16,CLR
10877,2024-06-15 17:51:00,2024-06-15,17:51:00,17,SCT
10878,2024-06-15 18:51:00,2024-06-15,18:51:00,18,FEW
10879,2024-06-15 19:51:00,2024-06-15,19:51:00,19,FEW
10880,2024-06-15 20:51:00,2024-06-15,20:51:00,20,CLR
10881,2024-06-15 21:51:00,2024-06-15,21:51:00,21,CLR
10882,2024-06-15 22:51:00,2024-06-15,22:51:00,22,CLR
10883,2024-06-15 23:51:00,2024-06-15,23:51:00,23,CLR
10884,2024-06-16 00:51:00,2024-06-16,00:51:00,0,CLR
10885,2024-06-16 01:51:00,2024-06-16,01:51:00,1,CLR
10886,2024-06-16 02:51:00,2024-06-16,02:51:00,2,CLR
10887,2024-06-16 03:51:00,2024-06-16,03:51:00,3,CLR
10888,2024-06-16 04:51:00,2024-06-16,04:51:00,4,CLR
10889,2024-06-16 05:51:00,2024-06-16,05:51:00,5,CLR
10890,2024-06-16 06:51:00,2024-06-16,06:51:00,6,CLR
10891,2024-06-16 07:51:00,2024-06-16,07:51:00,7,CLR
10892,2024-06-16 08:51:00,2024-06-16,08:51:00,8,CLR
10893,2024-06-16 09:51:00,2024-06-16,09:51:00,9,CLR
10894,2024-06-16 10:51:00,2024-06-16,10:51:00,10,CLR
10895,2024-06-16 11:51:00,2024-06-16,11:51:00,11,CLR
10896,2024-06-16 12:51:00,2024-06-16,12:51:00,12,CLR
10897,2024-06-16 13:51:00,2024-06-16,13:51:00,13,CLR
10898,2024-06-16 14:51:00,2024-06-16,14:51:00,14,CLR
10899,2024-06-16 15:51:00,2024-06-16,15:51:00,15,CLR
10900,2024-06-16 16:51:00,2024-06-16,16:51:00,16,CLR
10901,2024-06-16 17:51:00,2024-06-16,17:51:00,17,CLR
10902,2024-06-16 18:51:00,2024-06-16,18:51:00,18,CLR
10903,2024-06-16 19:51:00,2024-06-16,19:51:00,19,CLR
10904,2024-06-16 20:51:00,2024-06-16,20:51:00,20,CLR
10905,2024-06-16 21:51:00,2024-06-16,21:51:00,21,CLR
10906,2024-06-16 22:51:00,2024-06-16,22:51:00,22,CLR
10907,2024-06-16 23:51:00,2024-06-16,23:51:00,23,CLR
10908,2024-06-17 00:51:00,2024-06-17,00:51:00,0,CLR
10909,2024-06-17 01:51:00,2024-06-17,01:51:00,1,CLR
10910,2024-06-17 02:51:00,2024-06-17,02:51:00,2,CLR
10911,2024-06-17 03:51:00,2024-06-17,03:51:00,3,CLR
10912,2024-06-17 04:51:00,2024-06-17,04:51:00,4,CLR
10913,2024-06-17 05:37:00,2024-06-17,05:37:00,5,BKN
10914,2024-06-17 05:51:00,2024-06-17,05:51:00,5,SCT
10915,2024-06-17 06:51:00,2024-06-17,06:51:00,6,CLR
10916,2024-06-17 07:51:00,2024-06-17,07:51:00,7,CLR
10917,2024-06-17 08:51:00,2024-06-17,08:51:00,8,CLR
10918,2024-06-17 09:51:00,2024-06-17,09:51:00,9,CLR
10919,2024-06-17 10:51:00,2024-06-17,10:51:00,10,BKN
10920,2024-06-17 11:51:00,2024-06-17,11:51:00,11,CLR
10921,2024-06-17 12:51:00,2024-06-17,12:51:00,12,BKN
10922,2024-06-17 13:51:00,2024-06-17,13:51:00,13,BKN
10923,2024-06-17 14:51:00,2024-06-17,14:51:00,14,SCT
10924,2024-06-17 15:51:00,2024-06-17,15:51:00,15,CLR
10925,2024-06-17 16:51:00,2024-06-17,16:51:00,16,FEW
10926,2024-06-17 17:51:00,2024-06-17,17:51:00,17,CLR
10927,2024-06-17 18:51:00,2024-06-17,18:51:00,18,FEW
10928,2024-06-17 19:51:00,2024-06-17,19:51:00,19,SCT
10929,2024-06-17 20:51:00,2024-06-17,20:51:00,20,FEW
10930,2024-06-17 21:51:00,2024-06-17,21:51:00,21,CLR
10931,2024-06-17 22:51:00,2024-06-17,22:51:00,22,CLR
10932,2024-06-17 23:51:00,2024-06-17,23:51:00,23,CLR
10933,2024-06-18 00:51:00,2024-06-18,00:51:00,0,CLR
10934,2024-06-18 01:51:00,2024-06-18,01:51:00,1,CLR
10935,2024-06-18 02:51:00,2024-06-18,02:51:00,2,CLR
10936,2024-06-18 03:51:00,2024-06-18,03:51:00,3,CLR
10937,2024-06-18 04:51:00,2024-06-18,04:51:00,4,CLR
10938,2024-06-18 05:51:00,2024-06-18,05:51:00,5,CLR
10939,2024-06-18 06:51:00,2024-06-18,06:51:00,6,CLR
10940,2024-06-18 07:51:00,2024-06-18,07:51:00,7,CLR
10941,2024-06-18 08:51:00,2024-06-18,08:51:00,8,CLR
10942,2024-06-18 09:51:00,2024-06-18,09:51:00,9,CLR
10943,2024-06-18 10:51:00,2024-06-18,10:51:00,10,CLR
10944,2024-06-18 11:51:00,2024-06-18,11:51:00,11,CLR
10945,2024-06-18 12:51:00,2024-06-18,12:51:00,12,CLR
10946,2024-06-18 13:51:00,2024-06-18,13:51:00,13,CLR
10947,2024-06-18 14:51:00,2024-06-18,14:51:00,14,CLR
10948,2024-06-18 15:51:00,2024-06-18,15:51:00,15,CLR
10949,2024-06-18 16:51:00,2024-06-18,16:51:00,16,CLR
10950,2024-06-18 17:51:00,2024-06-18,17:51:00,17,CLR
10951,2024-06-18 18:51:00,2024-06-18,18:51:00,18,CLR
10952,2024-06-18 19:51:00,2024-06-18,19:51:00,19,CLR
10953,2024-06-18 20:51:00,2024-06-18,20:51:00,20,CLR
10954,2024-06-18 21:51:00,2024-06-18,21:51:00,21,CLR
10955,2024-06-18 22:51:00,2024-06-18,22:51:00,22,CLR
10956,2024-06-18 23:51:00,2024-06-18,23:51:00,23,CLR
10957,2024-06-19 00:51:00,2024-06-19,00:51:00,0,CLR
10958,2024-06-19 01:51:00,2024-06-19,01:51:00,1,CLR
10959,2024-06-19 02:51:00,2024-06-19,02:51:00,2,CLR
10960,2024-06-19 03:51:00,2024-06-19,03:51:00,3,CLR
10961,2024-06-19 04:51:00,2024-06-19,04:51:00,4,CLR
10962,2024-06-19 05:51:00,2024-06-19,05:51:00,5,CLR
10963,2024-06-19 06:51:00,2024-06-19,06:51:00,6,CLR
10964,2024-06-19 07:51:00,2024-06-19,07:51:00,7,CLR
10965,2024-06-19 08:51:00,2024-06-19,08:51:00,8,OVC
10966,2024-06-19 09:51:00,2024-06-19,09:51:00,9,FEW
10967,2024-06-19 10:51:00,2024-06-19,10:51:00,10,CLR
10968,2024-06-19 11:51:00,2024-06-19,11:51:00,11,FEW
10969,2024-06-19 12:51:00,2024-06-19,12:51:00,12,CLR
10970,2024-06-19 13:51:00,2024-06-19,13:51:00,13,CLR
10971,2024-06-19 14:51:00,2024-06-19,14:51:00,14,CLR
10972,2024-06-19 15:51:00,2024-06-19,15:51:00,15,CLR
10973,2024-06-19 16:51:00,2024-06-19,16:51:00,16,CLR
10974,2024-06-19 17:51:00,2024-06-19,17:51:00,17,CLR
10975,2024-06-19 18:51:00,2024-06-19,18:51:00,18,CLR
10976,2024-06-19 19:51:00,2024-06-19,19:51:00,19,CLR
10977,2024-06-19 20:51:00,2024-06-19,20:51:00,20,CLR
10978,2024-06-19 21:51:00,2024-06-19,21:51:00,21,CLR
10979,2024-06-19 22:51:00,2024-06-19,22:51:00,22,CLR
10980,2024-06-19 23:51:00,2024-06-19,23:51:00,23,CLR
10981,2024-06-20 00:51:00,2024-06-20,00:51:00,0,CLR
10982,2024-06-20 01:51:00,2024-06-20,01:51:00,1,CLR
10983,2024-06-20 02:51:00,2024-06-20,02:51:00,2,CLR
10984,2024-06-20 03:51:00,2024-06-20,03:51:00,3,CLR
10985,2024-06-20 04:51:00,2024-06-20,04:51:00,4,CLR
10986,2024-06-20 05:51:00,2024-06-20,05:51:00,5,CLR
10987,2024-06-20 06:51:00,2024-06-20,06:51:00,6,CLR
10988,2024-06-20 07:51:00,2024-06-20,07:51:00,7,CLR
10989,2024-06-20 08:51:00,2024-06-20,08:51:00,8,CLR
10990,2024-06-20 09:51:00,2024-06-20,09:51:00,9,CLR
10991,2024-06-20 10:51:00,2024-06-20,10:51:00,10,CLR
10992,2024-06-20 11:51:00,2024-06-20,11:51:00,11,CLR
10993,2024-06-20 12:51:00,2024-06-20,12:51:00,12,CLR
10994,2024-06-20 13:51:00,2024-06-20,13:51:00,13,CLR
10995,2024-06-20 14:51:00,2024-06-20,14:51:00,14,CLR
10996,2024-06-20 15:51:00,2024-06-20,15:51:00,15,CLR
10997,2024-06-20 16:51:00,2024-06-20,16:51:00,16,CLR
10998,2024-06-20 17:51:00,2024-06-20,17:51:00,17,CLR
10999,2024-06-20 18:51:00,2024-06-20,18:51:00,18,CLR
11000,2024-06-20 19:51:00,2024-06-20,19:51:00,19,CLR
11001,2024-06-20 20:51:00,2024-06-20,20:51:00,20,CLR
11002,2024-06-20 21:51:00,2024-06-20,21:51:00,21,CLR
11003,2024-06-20 23:51:00,2024-06-20,23:51:00,23,CLR
11004,2024-06-21 00:51:00,2024-06-21,00:51:00,0,CLR
11005,2024-06-21 01:51:00,2024-06-21,01:51:00,1,CLR
11006,2024-06-21 02:51:00,2024-06-21,02:51:00,2,CLR
11007,2024-06-21 03:51:00,2024-06-21,03:51:00,3,CLR
11008,2024-06-21 04:51:00,2024-06-21,04:51:00,4,CLR
11009,2024-06-21 05:51:00,2024-06-21,05:51:00,5,CLR
11010,2024-06-21 06:51:00,2024-06-21,06:51:00,6,CLR
11011,2024-06-21 07:51:00,2024-06-21,07:51:00,7,CLR
11012,2024-06-21 08:51:00,2024-06-21,08:51:00,8,CLR
11013,2024-06-21 09:51:00,2024-06-21,09:51:00,9,CLR
11014,2024-06-21 10:51:00,2024-06-21,10:51:00,10,CLR
11015,2024-06-21 11:51:00,2024-06-21,11:51:00,11,CLR
11016,2024-06-21 12:51:00,2024-06-21,12:51:00,12,CLR
11017,2024-06-21 13:51:00,2024-06-21,13:51:00,13,CLR
11018,2024-06-21 14:51:00,2024-06-21,14:51:00,14,CLR
11019,2024-06-21 15:51:00,2024-06-21,15:51:00,15,CLR
11020,2024-06-21 16:51:00,2024-06-21,16:51:00,16,CLR
11021,2024-06-21 17:51:00,2024-06-21,17:51:00,17,CLR
11022,2024-06-21 18:51:00,2024-06-21,18:51:00,18,CLR
11023,2024-06-21 19:51:00,2024-06-21,19:51:00,19,CLR
11024,2024-06-21 20:51:00,2024-06-21,20:51:00,20,CLR
11025,2024-06-21 21:51:00,2024-06-21,21:51:00,21,CLR
11026,2024-06-21 22:51:00,2024-06-21,22:51:00,22,FEW
11027,2024-06-21 23:51:00,2024-06-21,23:51:00,23,CLR
11028,2024-06-22 00:51:00,2024-06-22,00:51:00,0,CLR
11029,2024-06-22 01:51:00,2024-06-22,01:51:00,1,CLR
11030,2024-06-22 02:51:00,2024-06-22,02:51:00,2,CLR
11031,2024-06-22 03:51:00,2024-06-22,03:51:00,3,FEW
11032,2024-06-22 04:51:00,2024-06-22,04:51:00,4,CLR
11033,2024-06-22 05:51:00,2024-06-22,05:51:00,5,CLR
11034,2024-06-22 06:51:00,2024-06-22,06:51:00,6,SCT
11035,2024-06-22 07:51:00,2024-06-22,07:51:00,7,BKN
11036,2024-06-22 08:51:00,2024-06-22,08:51:00,8,FEW
11037,2024-06-22 09:51:00,2024-06-22,09:51:00,9,FEW
11038,2024-06-22 10:51:00,2024-06-22,10:51:00,10,CLR
11039,2024-06-22 11:51:00,2024-06-22,11:51:00,11,FEW
11040,2024-06-22 12:51:00,2024-06-22,12:51:00,12,CLR
11041,2024-06-22 13:51:00,2024-06-22,13:51:00,13,CLR
11042,2024-06-22 14:51:00,2024-06-22,14:51:00,14,CLR
11043,2024-06-22 15:51:00,2024-06-22,15:51:00,15,CLR
11044,2024-06-22 16:51:00,2024-06-22,16:51:00,16,CLR
11045,2024-06-22 17:51:00,2024-06-22,17:51:00,17,CLR
11046,2024-06-22 18:19:00,2024-06-22,18:19:00,18,BKN
11047,2024-06-22 18:28:00,2024-06-22,18:28:00,18,BKN
11048,2024-06-22 18:51:00,2024-06-22,18:51:00,18,SCT
11049,2024-06-22 19:51:00,2024-06-22,19:51:00,19,CLR
11050,2024-06-22 20:14:00,2024-06-22,20:14:00,20,SCT
11051,2024-06-22 20:22:00,2024-06-22,20:22:00,20,SCT
11052,2024-06-22 20:25:00,2024-06-22,20:25:00,20,SCT
11053,2024-06-22 20:32:00,2024-06-22,20:32:00,20,SCT
11054,2024-06-22 20:51:00,2024-06-22,20:51:00,20,FEW
11055,2024-06-22 21:51:00,2024-06-22,21:51:00,21,CLR
11056,2024-06-22 22:51:00,2024-06-22,22:51:00,22,CLR
11057,2024-06-22 23:51:00,2024-06-22,23:51:00,23,FEW
11058,2024-06-23 00:51:00,2024-06-23,00:51:00,0,BKN
11059,2024-06-23 01:51:00,2024-06-23,01:51:00,1,FEW
11060,2024-06-23 02:51:00,2024-06-23,02:51:00,2,CLR
11061,2024-06-23 03:51:00,2024-06-23,03:51:00,3,FEW
11062,2024-06-23 04:51:00,2024-06-23,04:51:00,4,FEW
11063,2024-06-23 05:51:00,2024-06-23,05:51:00,5,FEW
11064,2024-06-23 06:51:00,2024-06-23,06:51:00,6,SCT
11065,2024-06-23 07:51:00,2024-06-23,07:51:00,7,CLR
11066,2024-06-23 08:51:00,2024-06-23,08:51:00,8,CLR
11067,2024-06-23 09:51:00,2024-06-23,09:51:00,9,FEW
11068,2024-06-23 10:51:00,2024-06-23,10:51:00,10,FEW
11069,2024-06-23 11:51:00,2024-06-23,11:51:00,11,CLR
11070,2024-06-23 12:51:00,2024-06-23,12:51:00,12,FEW
11071,2024-06-23 13:51:00,2024-06-23,13:51:00,13,SCT
11072,2024-06-23 14:51:00,2024-06-23,14:51:00,14,CLR
11073,2024-06-23 15:51:00,2024-06-23,15:51:00,15,CLR
11074,2024-06-23 16:51:00,2024-06-23,16:51:00,16,FEW
11075,2024-06-23 17:51:00,2024-06-23,17:51:00,17,CLR
11076,2024-06-23 18:51:00,2024-06-23,18:51:00,18,SCT
11077,2024-06-23 19:51:00,2024-06-23,19:51:00,19,BKN
11078,2024-06-23 20:51:00,2024-06-23,20:51:00,20,SCT
11079,2024-06-23 21:51:00,2024-06-23,21:51:00,21,FEW
11080,2024-06-23 22:51:00,2024-06-23,22:51:00,22,CLR
11081,2024-06-23 23:51:00,2024-06-23,23:51:00,23,FEW
11082,2024-06-24 00:51:00,2024-06-24,00:51:00,0,OVC
11083,2024-06-24 01:51:00,2024-06-24,01:51:00,1,FEW
11084,2024-06-24 02:51:00,2024-06-24,02:51:00,2,BKN
11085,2024-06-24 03:51:00,2024-06-24,03:51:00,3,OVC
11086,2024-06-24 04:51:00,2024-06-24,04:51:00,4,BKN
11087,2024-06-24 05:51:00,2024-06-24,05:51:00,5,OVC
11088,2024-06-24 06:51:00,2024-06-24,06:51:00,6,BKN
11089,2024-06-24 07:51:00,2024-06-24,07:51:00,7,OVC
11090,2024-06-24 08:51:00,2024-06-24,08:51:00,8,BKN
11091,2024-06-24 09:51:00,2024-06-24,09:51:00,9,SCT
11092,2024-06-24 10:51:00,2024-06-24,10:51:00,10,FEW
11093,2024-06-24 11:51:00,2024-06-24,11:51:00,11,BKN
11094,2024-06-24 12:51:00,2024-06-24,12:51:00,12,BKN
11095,2024-06-24 13:51:00,2024-06-24,13:51:00,13,CLR
11096,2024-06-24 14:51:00,2024-06-24,14:51:00,14,BKN
11097,2024-06-24 15:51:00,2024-06-24,15:51:00,15,OVC
11098,2024-06-24 16:51:00,2024-06-24,16:51:00,16,OVC
11099,2024-06-24 17:51:00,2024-06-24,17:51:00,17,BKN
11100,2024-06-24 18:51:00,2024-06-24,18:51:00,18,BKN
11101,2024-06-24 19:51:00,2024-06-24,19:51:00,19,BKN
11102,2024-06-24 20:51:00,2024-06-24,20:51:00,20,OVC
11103,2024-06-24 21:51:00,2024-06-24,21:51:00,21,OVC
11104,2024-06-24 22:51:00,2024-06-24,22:51:00,22,BKN
11105,2024-06-24 23:51:00,2024-06-24,23:51:00,23,OVC
11106,2024-06-25 00:51:00,2024-06-25,00:51:00,0,OVC
11107,2024-06-25 01:51:00,2024-06-25,01:51:00,1,OVC
11108,2024-06-25 02:51:00,2024-06-25,02:51:00,2,BKN
11109,2024-06-25 03:51:00,2024-06-25,03:51:00,3,CLR
11110,2024-06-25 04:51:00,2024-06-25,04:51:00,4,CLR
11111,2024-06-25 05:51:00,2024-06-25,05:51:00,5,CLR
11112,2024-06-25 06:51:00,2024-06-25,06:51:00,6,CLR
11113,2024-06-25 07:51:00,2024-06-25,07:51:00,7,CLR
11114,2024-06-25 08:51:00,2024-06-25,08:51:00,8,CLR
11115,2024-06-25 09:51:00,2024-06-25,09:51:00,9,CLR
11116,2024-06-25 10:51:00,2024-06-25,10:51:00,10,CLR
11117,2024-06-25 11:51:00,2024-06-25,11:51:00,11,CLR
11118,2024-06-25 12:51:00,2024-06-25,12:51:00,12,CLR
11119,2024-06-25 13:51:00,2024-06-25,13:51:00,13,CLR
11120,2024-06-25 14:51:00,2024-06-25,14:51:00,14,CLR
11121,2024-06-25 15:51:00,2024-06-25,15:51:00,15,CLR
11122,2024-06-25 16:51:00,2024-06-25,16:51:00,16,CLR
11123,2024-06-25 17:51:00,2024-06-25,17:51:00,17,CLR
11124,2024-06-25 18:51:00,2024-06-25,18:51:00,18,CLR
11125,2024-06-25 19:51:00,2024-06-25,19:51:00,19,CLR
11126,2024-06-25 20:51:00,2024-06-25,20:51:00,20,CLR
11127,2024-06-25 21:51:00,2024-06-25,21:51:00,21,CLR
11128,2024-06-25 22:51:00,2024-06-25,22:51:00,22,CLR
11129,2024-06-25 23:51:00,2024-06-25,23:51:00,23,CLR
11130,2024-06-26 00:51:00,2024-06-26,00:51:00,0,CLR
11131,2024-06-26 01:51:00,2024-06-26,01:51:00,1,CLR
11132,2024-06-26 02:51:00,2024-06-26,02:51:00,2,CLR
11133,2024-06-26 03:51:00,2024-06-26,03:51:00,3,FEW
11134,2024-06-26 04:51:00,2024-06-26,04:51:00,4,CLR
11135,2024-06-26 05:51:00,2024-06-26,05:51:00,5,FEW
11136,2024-06-26 06:51:00,2024-06-26,06:51:00,6,CLR
11137,2024-06-26 07:51:00,2024-06-26,07:51:00,7,CLR
11138,2024-06-26 08:51:00,2024-06-26,08:51:00,8,CLR
11139,2024-06-26 09:51:00,2024-06-26,09:51:00,9,CLR
11140,2024-06-26 10:51:00,2024-06-26,10:51:00,10,CLR
11141,2024-06-26 11:51:00,2024-06-26,11:51:00,11,CLR
11142,2024-06-26 12:51:00,2024-06-26,12:51:00,12,CLR
11143,2024-06-26 13:51:00,2024-06-26,13:51:00,13,CLR
11144,2024-06-26 14:51:00,2024-06-26,14:51:00,14,CLR
11145,2024-06-26 15:51:00,2024-06-26,15:51:00,15,CLR
11146,2024-06-26 16:51:00,2024-06-26,16:51:00,16,CLR
11147,2024-06-26 17:51:00,2024-06-26,17:51:00,17,SCT
